timestamp,panel.power
2021-01-02T00:36:02-08:00,+0.258469+0.047205j
2021-01-02T00:42:02-08:00,+5.767518+0.047205j
2021-01-02T01:00:00-08:00,+5.692872+0.036174j
2021-01-02T01:04:17-08:00,+0.183823+0.036174j
2021-01-02T01:10:15-08:00,+5.692872+0.036174j
2021-01-02T01:32:58-08:00,+0.183823+0.036174j
2021-01-02T01:38:56-08:00,+5.692872+0.036174j
2021-01-02T02:00:00-08:00,+5.611718+0.030797j
2021-01-02T02:05:34-08:00,+0.143372+0.030797j
2021-01-02T02:11:30-08:00,+5.611718+0.030797j
2021-01-02T02:43:06-08:00,+0.143372+0.030797j
2021-01-02T02:49:07-08:00,+5.611718+0.030797j
2021-01-02T03:00:00-08:00,+5.637310+0.029063j
2021-01-02T03:11:50-08:00,+0.128261+0.029063j
2021-01-02T03:17:49-08:00,+5.637310+0.029063j
2021-01-02T03:40:33-08:00,+0.128261+0.029063j
2021-01-02T03:46:30-08:00,+5.637310+0.029063j
2021-01-02T04:00:00-08:00,+5.526934+0.028938j
2021-01-02T05:00:00-08:00,+0.145352+0.029955j
2021-01-02T05:06:46-08:00,+5.613697+0.029955j
2021-01-02T05:29:19-08:00,+0.145352+0.029955j
2021-01-02T05:35:24-08:00,+5.613697+0.029955j
2021-01-02T06:00:00-08:00,+5.627756+0.035458j
2021-01-02T06:11:24-08:00,+0.192896+0.035458j
2021-01-02T06:17:29-08:00,+5.627756+0.035458j
2021-01-02T06:57:17-08:00,+0.192896+0.035458j
2021-01-02T07:00:00-08:00,+0.332316+0.054567j
2021-01-02T07:03:49-08:00,+5.882677+0.054567j
2021-01-02T07:17:47-08:00,+0.332316+0.054567j
2021-01-02T07:23:59-08:00,+5.882677+0.054567j
2021-01-02T07:40:16-08:00,+0.332316+0.054567j
2021-01-02T07:46:18-08:00,+5.882677+0.054567j
2021-01-02T08:00:00-08:00,+6.253474+0.089632j
2021-01-02T08:01:20-08:00,+0.589649+0.089632j
2021-01-02T08:08:02-08:00,+6.253474+0.089632j
2021-01-02T08:17:54-08:00,+0.589649+0.089632j
2021-01-02T08:24:28-08:00,+6.253474+0.089632j
2021-01-02T08:34:33-08:00,+0.589649+0.089632j
2021-01-02T08:41:03-08:00,+6.253474+0.089632j
2021-01-02T08:51:15-08:00,+0.589649+0.089632j
2021-01-02T08:57:43-08:00,+6.253474+0.089632j
2021-01-02T09:00:00-08:00,+6.589315+0.127923j
2021-01-02T09:05:35-08:00,+0.844369+0.127923j
2021-01-02T09:13:02-08:00,+6.589315+0.127923j
2021-01-02T09:20:28-08:00,+0.844369+0.127923j
2021-01-02T09:27:58-08:00,+6.589315+0.127923j
2021-01-02T09:35:22-08:00,+0.844369+0.127923j
2021-01-02T09:42:54-08:00,+6.589315+0.127923j
2021-01-02T09:50:17-08:00,+0.844369+0.127923j
2021-01-02T09:57:50-08:00,+6.589315+0.127923j
2021-01-02T10:00:00-08:00,+7.064586+0.153974j
2021-01-02T10:02:47-08:00,+1.007199+0.153974j
2021-01-02T10:16:27-08:00,+7.064586+0.153974j
2021-01-02T10:20:39-08:00,+1.007199+0.153974j
2021-01-02T10:34:23-08:00,+7.064586+0.153974j
2021-01-02T10:38:35-08:00,+1.007199+0.153974j
2021-01-02T10:52:22-08:00,+7.064586+0.153974j
2021-01-02T10:56:34-08:00,+1.007199+0.153974j
2021-01-02T11:00:00-08:00,+1.037639+0.163503j
2021-01-02T11:38:47-08:00,+7.405638+0.163503j
2021-01-02T11:42:03-08:00,+1.037639+0.163503j
2021-01-02T12:00:00-08:00,+1.007140+0.165012j
2021-01-02T13:00:00-08:00,+0.954165+0.159449j
2021-01-02T13:19:38-08:00,+7.718889+0.159449j
2021-01-02T13:22:22-08:00,+0.954165+0.159449j
2021-01-02T14:00:00-08:00,+0.872489+0.147592j
2021-01-02T14:33:05-08:00,+7.637214+0.147592j
2021-01-02T14:35:49-08:00,+0.872489+0.147592j
2021-01-02T15:00:00-08:00,+0.816735+0.142164j
2021-01-02T16:00:00-08:00,+0.829255+0.149599j
2021-01-02T16:00:04-08:00,+7.420241+0.149599j
2021-01-02T16:03:18-08:00,+0.829255+0.149599j
2021-01-02T16:17:27-08:00,+7.420241+0.149599j
2021-01-02T16:20:34-08:00,+0.829255+0.149599j
2021-01-02T16:36:54-08:00,+7.420241+0.149599j
2021-01-02T16:39:59-08:00,+0.829255+0.149599j
2021-01-02T16:57:28-08:00,+7.420241+0.149599j
2021-01-02T17:00:00-08:00,+7.339863+0.162609j
2021-01-02T17:00:37-08:00,+0.862635+0.162609j
2021-01-02T17:12:20-08:00,+7.339863+0.162609j
2021-01-02T17:15:47-08:00,+0.862635+0.162609j
2021-01-02T17:27:32-08:00,+7.339863+0.162609j
2021-01-02T17:30:58-08:00,+0.862635+0.162609j
2021-01-02T17:42:43-08:00,+7.339863+0.162609j
2021-01-02T17:46:09-08:00,+0.862635+0.162609j
2021-01-02T17:57:54-08:00,+7.339863+0.162609j
2021-01-02T18:00:00-08:00,+7.166589+0.153265j
2021-01-02T18:01:37-08:00,+0.856306+0.153265j
2021-01-02T18:10:47-08:00,+7.166589+0.153265j
2021-01-02T18:14:50-08:00,+0.856306+0.153265j
2021-01-02T18:24:00-08:00,+7.166589+0.153265j
2021-01-02T18:28:03-08:00,+0.856306+0.153265j
2021-01-02T18:37:14-08:00,+7.166589+0.153265j
2021-01-02T18:41:17-08:00,+0.856306+0.153265j
2021-01-02T18:50:28-08:00,+7.166589+0.153265j
2021-01-02T18:54:31-08:00,+0.856306+0.153265j
2021-01-02T19:00:00-08:00,+0.801590+0.136402j
2021-01-02T19:02:33-08:00,+6.766528+0.136402j
2021-01-02T19:08:42-08:00,+0.801590+0.136402j
2021-01-02T19:15:47-08:00,+6.766528+0.136402j
2021-01-02T19:21:51-08:00,+0.801590+0.136402j
2021-01-02T19:29:02-08:00,+6.766528+0.136402j
2021-01-02T19:35:03-08:00,+0.801590+0.136402j
2021-01-02T19:42:17-08:00,+6.766528+0.136402j
2021-01-02T19:48:16-08:00,+0.801590+0.136402j
2021-01-02T19:55:31-08:00,+6.766528+0.136402j
2021-01-02T20:00:00-08:00,+6.616280+0.124094j
2021-01-02T20:01:51-08:00,+0.740258+0.124094j
2021-01-02T20:08:39-08:00,+6.616280+0.124094j
2021-01-02T20:15:36-08:00,+0.740258+0.124094j
2021-01-02T20:22:27-08:00,+6.616280+0.124094j
2021-01-02T20:29:22-08:00,+0.740258+0.124094j
2021-01-02T20:36:14-08:00,+6.616280+0.124094j
2021-01-02T20:43:08-08:00,+0.740258+0.124094j
2021-01-02T20:50:01-08:00,+6.616280+0.124094j
2021-01-02T20:56:54-08:00,+0.740258+0.124094j
2021-01-02T21:00:00-08:00,+0.669669+0.110741j
2021-01-02T21:03:21-08:00,+6.414615+0.110741j
2021-01-02T21:12:37-08:00,+0.669669+0.110741j
2021-01-02T21:18:56-08:00,+6.414615+0.110741j
2021-01-02T21:28:04-08:00,+0.669669+0.110741j
2021-01-02T21:34:26-08:00,+6.414615+0.110741j
2021-01-02T21:43:29-08:00,+0.669669+0.110741j
2021-01-02T21:49:52-08:00,+6.414615+0.110741j
2021-01-02T21:58:52-08:00,+0.669669+0.110741j
2021-01-02T22:00:00-08:00,+0.555921+0.092580j
2021-01-02T22:05:26-08:00,+6.346298+0.092580j
2021-01-02T22:13:33-08:00,+0.555921+0.092580j
2021-01-02T22:20:05-08:00,+6.346298+0.092580j
2021-01-02T22:28:15-08:00,+0.555921+0.092580j
2021-01-02T22:34:46-08:00,+6.346298+0.092580j
2021-01-02T22:42:58-08:00,+0.555921+0.092580j
2021-01-02T22:49:28-08:00,+6.346298+0.092580j
2021-01-02T22:57:41-08:00,+0.555921+0.092580j
2021-01-02T23:00:00-08:00,+0.408723+0.067089j
2021-01-02T23:04:40-08:00,+6.332822+0.067089j
2021-01-02T23:11:02-08:00,+0.408723+0.067089j
2021-01-02T23:18:03-08:00,+6.332822+0.067089j
2021-01-02T23:24:29-08:00,+0.408723+0.067089j
2021-01-02T23:31:26-08:00,+6.332822+0.067089j
2021-01-02T23:37:54-08:00,+0.408723+0.067089j
2021-01-02T23:44:49-08:00,+6.332822+0.067089j
2021-01-02T23:51:19-08:00,+0.408723+0.067089j
2021-01-02T23:58:13-08:00,+6.332822+0.067089j
2021-01-03T00:00:00-08:00,+6.134490+0.047205j
2021-01-03T00:05:15-08:00,+0.258469+0.047205j
2021-01-03T00:11:53-08:00,+6.134490+0.047205j
2021-01-03T00:19:03-08:00,+0.258469+0.047205j
2021-01-03T00:25:41-08:00,+6.134490+0.047205j
2021-01-03T00:32:50-08:00,+0.258469+0.047205j
2021-01-03T00:39:28-08:00,+6.134490+0.047205j
2021-01-03T00:46:37-08:00,+0.258469+0.047205j
2021-01-03T00:53:15-08:00,+6.134490+0.047205j
2021-01-03T01:00:00-08:00,+6.012741+0.036174j
2021-01-03T01:00:29-08:00,+0.183823+0.036174j
2021-01-03T01:06:53-08:00,+6.012741+0.036174j
2021-01-03T01:14:49-08:00,+0.183823+0.036174j
2021-01-03T01:21:14-08:00,+6.012741+0.036174j
2021-01-03T01:29:08-08:00,+0.183823+0.036174j
2021-01-03T01:35:34-08:00,+6.012741+0.036174j
2021-01-03T01:43:27-08:00,+0.183823+0.036174j
2021-01-03T01:49:53-08:00,+6.012741+0.036174j
2021-01-03T01:57:46-08:00,+0.183823+0.036174j
2021-01-03T02:00:00-08:00,+0.143372+0.030797j
2021-01-03T02:04:12-08:00,+5.972291+0.030797j
2021-01-03T02:12:06-08:00,+0.143372+0.030797j
2021-01-03T02:18:31-08:00,+5.972291+0.030797j
2021-01-03T02:26:25-08:00,+0.143372+0.030797j
2021-01-03T02:32:50-08:00,+5.972291+0.030797j
2021-01-03T02:40:44-08:00,+0.143372+0.030797j
2021-01-03T02:47:09-08:00,+5.972291+0.030797j
2021-01-03T02:55:03-08:00,+0.143372+0.030797j
2021-01-03T03:00:00-08:00,+0.128261+0.029063j
2021-01-03T03:01:25-08:00,+5.918639+0.029063j
2021-01-03T03:10:05-08:00,+0.128261+0.029063j
2021-01-03T03:16:21-08:00,+5.918639+0.029063j
2021-01-03T03:24:58-08:00,+0.128261+0.029063j
2021-01-03T03:31:15-08:00,+5.918639+0.029063j
2021-01-03T03:39:51-08:00,+0.128261+0.029063j
2021-01-03T03:46:09-08:00,+5.918639+0.029063j
2021-01-03T03:54:44-08:00,+0.128261+0.029063j
2021-01-03T04:00:00-08:00,+0.131768+0.028938j
2021-01-03T04:00:59-08:00,+5.876713+0.028938j
2021-01-03T04:10:40-08:00,+0.131768+0.028938j
2021-01-03T04:16:48-08:00,+5.876713+0.028938j
2021-01-03T04:26:24-08:00,+0.131768+0.028938j
2021-01-03T04:32:34-08:00,+5.876713+0.028938j
2021-01-03T04:42:08-08:00,+0.131768+0.028938j
2021-01-03T04:48:19-08:00,+5.876713+0.028938j
2021-01-03T04:57:52-08:00,+0.131768+0.028938j
2021-01-03T05:00:00-08:00,+0.145352+0.029955j
2021-01-03T05:04:03-08:00,+5.890298+0.029955j
2021-01-03T05:13:34-08:00,+0.145352+0.029955j
2021-01-03T05:19:45-08:00,+5.890298+0.029955j
2021-01-03T05:29:15-08:00,+0.145352+0.029955j
2021-01-03T05:35:26-08:00,+5.890298+0.029955j
2021-01-03T05:44:56-08:00,+0.145352+0.029955j
2021-01-03T05:51:07-08:00,+5.890298+0.029955j
2021-01-03T06:00:00-08:00,+5.983273+0.035458j
2021-01-03T06:00:30-08:00,+0.192896+0.035458j
2021-01-03T06:06:54-08:00,+5.983273+0.035458j
2021-01-03T06:15:19-08:00,+0.192896+0.035458j
2021-01-03T06:21:41-08:00,+5.983273+0.035458j
2021-01-03T06:30:09-08:00,+0.192896+0.035458j
2021-01-03T06:36:30-08:00,+5.983273+0.035458j
2021-01-03T06:44:59-08:00,+0.192896+0.035458j
2021-01-03T06:51:20-08:00,+5.983273+0.035458j
2021-01-03T06:59:50-08:00,+0.192896+0.035458j
2021-01-03T07:00:00-08:00,+0.332316+0.054567j
2021-01-03T07:06:13-08:00,+6.122693+0.054567j
2021-01-03T07:14:37-08:00,+0.332316+0.054567j
2021-01-03T07:21:00-08:00,+6.122693+0.054567j
2021-01-03T07:29:24-08:00,+0.332316+0.054567j
2021-01-03T07:35:48-08:00,+6.122693+0.054567j
2021-01-03T07:44:11-08:00,+0.332316+0.054567j
2021-01-03T07:50:35-08:00,+6.122693+0.054567j
2021-01-03T07:58:58-08:00,+0.332316+0.054567j
2021-01-03T08:00:00-08:00,+0.589649+0.089632j
2021-01-03T08:05:43-08:00,+6.418567+0.089632j
2021-01-03T08:13:05-08:00,+0.589649+0.089632j
2021-01-03T08:19:54-08:00,+6.418567+0.089632j
2021-01-03T08:27:15-08:00,+0.589649+0.089632j
2021-01-03T08:34:05-08:00,+6.418567+0.089632j
2021-01-03T08:41:25-08:00,+0.589649+0.089632j
2021-01-03T08:48:16-08:00,+6.418567+0.089632j
2021-01-03T08:55:36-08:00,+0.589649+0.089632j
2021-01-03T09:00:00-08:00,+0.844369+0.127923j
2021-01-03T09:04:10-08:00,+6.997984+0.127923j
2021-01-03T09:08:28-08:00,+0.844369+0.127923j
2021-01-03T09:18:35-08:00,+6.997984+0.127923j
2021-01-03T09:22:53-08:00,+0.844369+0.127923j
2021-01-03T09:33:00-08:00,+6.997984+0.127923j
2021-01-03T09:37:18-08:00,+0.844369+0.127923j
2021-01-03T09:47:26-08:00,+6.997984+0.127923j
2021-01-03T09:51:44-08:00,+0.844369+0.127923j
2021-01-03T10:00:00-08:00,+1.007199+0.153974j
2021-01-03T10:04:25-08:00,+7.375199+0.153974j
2021-01-03T10:07:49-08:00,+1.007199+0.153974j
2021-01-03T10:25:07-08:00,+7.375199+0.153974j
2021-01-03T10:28:31-08:00,+1.007199+0.153974j
2021-01-03T10:45:54-08:00,+7.375199+0.153974j
2021-01-03T10:49:18-08:00,+1.007199+0.153974j
2021-01-03T11:00:00-08:00,+1.037639+0.163503j
2021-01-03T11:12:56-08:00,+7.454734+0.163503j
2021-01-03T11:16:09-08:00,+1.037639+0.163503j
2021-01-03T11:43:19-08:00,+7.454734+0.163503j
2021-01-03T11:46:32-08:00,+1.037639+0.163503j
2021-01-03T12:00:00-08:00,+1.007140+0.165012j
2021-01-03T12:30:08-08:00,+7.484368+0.165012j
2021-01-03T12:33:13-08:00,+1.007140+0.165012j
2021-01-03T13:00:00-08:00,+0.954165+0.159449j
2021-01-03T13:08:16-08:00,+7.322165+0.159449j
2021-01-03T13:11:33-08:00,+0.954165+0.159449j
2021-01-03T13:41:54-08:00,+7.322165+0.159449j
2021-01-03T13:45:10-08:00,+0.954165+0.159449j
2021-01-03T14:00:00-08:00,+0.872489+0.147592j
2021-01-03T14:09:02-08:00,+7.145008+0.147592j
2021-01-03T14:12:32-08:00,+0.872489+0.147592j
2021-01-03T14:35:00-08:00,+7.145008+0.147592j
2021-01-03T14:38:29-08:00,+0.872489+0.147592j
2021-01-03T15:00:00-08:00,+0.816735+0.142164j
2021-01-03T15:00:25-08:00,+6.882710+0.142164j
2021-01-03T15:04:44-08:00,+0.816735+0.142164j
2021-01-03T15:17:27-08:00,+6.882710+0.142164j
2021-01-03T15:21:41-08:00,+0.816735+0.142164j
2021-01-03T15:34:58-08:00,+6.882710+0.142164j
2021-01-03T15:39:10-08:00,+0.816735+0.142164j
2021-01-03T15:52:44-08:00,+6.882710+0.142164j
2021-01-03T15:56:55-08:00,+0.816735+0.142164j
2021-01-03T16:00:00-08:00,+0.829255+0.149599j
2021-01-03T16:06:17-08:00,+6.681606+0.149599j
2021-01-03T16:12:08-08:00,+0.829255+0.149599j
2021-01-03T16:20:51-08:00,+6.681606+0.149599j
2021-01-03T16:26:43-08:00,+0.829255+0.149599j
2021-01-03T16:35:24-08:00,+6.681606+0.149599j
2021-01-03T16:41:17-08:00,+0.829255+0.149599j
2021-01-03T16:49:57-08:00,+6.681606+0.149599j
2021-01-03T16:55:50-08:00,+0.829255+0.149599j
2021-01-03T17:00:00-08:00,+0.862635+0.162609j
2021-01-03T17:03:08-08:00,+6.511996+0.162609j
2021-01-03T17:13:37-08:00,+0.862635+0.162609j
2021-01-03T17:20:06-08:00,+6.511996+0.162609j
2021-01-03T17:30:38-08:00,+0.862635+0.162609j
2021-01-03T17:37:06-08:00,+6.511996+0.162609j
2021-01-03T17:47:39-08:00,+0.862635+0.162609j
2021-01-03T17:54:06-08:00,+6.511996+0.162609j
2021-01-03T18:00:00-08:00,+6.311211+0.153265j
2021-01-03T18:23:13-08:00,+0.856306+0.153265j
2021-01-03T18:29:22-08:00,+6.311211+0.153265j
2021-01-03T18:56:04-08:00,+0.856306+0.153265j
2021-01-03T19:00:00-08:00,+0.801590+0.136402j
2021-01-03T19:02:16-08:00,+6.269935+0.136402j
2021-01-03T19:25:50-08:00,+0.801590+0.136402j
2021-01-03T19:32:00-08:00,+6.269935+0.136402j
2021-01-03T19:56:20-08:00,+0.801590+0.136402j
2021-01-03T20:00:00-08:00,+0.740258+0.124094j
2021-01-03T20:02:15-08:00,+6.102727+0.124094j
2021-01-03T21:00:00-08:00,+5.929582+0.110741j
2021-01-03T22:00:00-08:00,+5.746929+0.092580j
2021-01-03T23:00:00-08:00,+5.507542+0.067089j
2021-01-04T00:00:00-08:00,+5.289102+0.046678j
2021-01-04T00:43:54-08:00,+15.222674+0.046678j
2021-01-04T01:00:00-08:00,+15.146362+0.035697j
2021-01-04T01:30:33-08:00,+0.174431+0.035697j
2021-01-04T01:33:58-08:00,+5.147134+0.035697j
2021-01-04T02:00:00-08:00,+4.961704+0.032082j
2021-01-04T02:12:27-08:00,+15.118352+0.032082j
2021-01-04T03:00:00-08:00,+15.106780+0.030351j
2021-01-04T03:03:13-08:00,+0.134848+0.030351j
2021-01-04T03:06:34-08:00,+4.950132+0.030351j
2021-01-04T03:39:12-08:00,+15.106780+0.030351j
2021-01-04T04:00:00-08:00,+15.123367+0.032035j
2021-01-04T04:23:29-08:00,+0.151435+0.032035j
2021-01-04T04:26:52-08:00,+5.053500+0.032035j
2021-01-04T05:00:00-08:00,+5.183754+0.042807j
2021-01-04T05:12:53-08:00,+15.224314+0.042807j
2021-01-04T05:58:01-08:00,+0.252383+0.042807j
2021-01-04T06:00:00-08:00,+0.498831+0.066746j
2021-01-04T06:01:28-08:00,+5.483408+0.066746j
2021-01-04T07:00:00-08:00,+5.861870+0.097732j
2021-01-04T08:00:00-08:00,+15.802266+0.114753j
2021-01-04T08:37:07-08:00,+0.830335+0.114753j
2021-01-04T08:40:42-08:00,+6.071336+0.114753j
2021-01-04T09:00:00-08:00,+6.302768+0.129194j
2021-01-04T09:50:50-08:00,+0.854559+0.129194j
2021-01-04T09:57:13-08:00,+6.302768+0.129194j
2021-01-04T10:00:00-08:00,+6.689871+0.134677j
2021-01-04T10:04:13-08:00,+0.853168+0.134677j
2021-01-04T10:13:15-08:00,+6.689871+0.134677j
2021-01-04T10:19:09-08:00,+0.853168+0.134677j
2021-01-04T10:27:51-08:00,+6.689871+0.134677j
2021-01-04T10:33:51-08:00,+0.853168+0.134677j
2021-01-04T10:42:23-08:00,+6.689871+0.134677j
2021-01-04T10:48:26-08:00,+0.853168+0.134677j
2021-01-04T10:56:53-08:00,+6.689871+0.134677j
2021-01-04T11:00:00-08:00,+6.971499+0.135353j
2021-01-04T11:01:49-08:00,+0.817884+0.135353j
2021-01-04T11:14:07-08:00,+6.971499+0.135353j
2021-01-04T11:18:12-08:00,+0.817884+0.135353j
2021-01-04T11:30:03-08:00,+6.971499+0.135353j
2021-01-04T11:34:10-08:00,+0.817884+0.135353j
2021-01-04T11:45:49-08:00,+6.971499+0.135353j
2021-01-04T11:49:57-08:00,+0.817884+0.135353j
2021-01-04T12:00:00-08:00,+0.745985+0.127348j
2021-01-04T12:01:47-08:00,+6.944651+0.127348j
2021-01-04T12:05:42-08:00,+0.745985+0.127348j
2021-01-04T12:18:24-08:00,+6.944651+0.127348j
2021-01-04T12:22:19-08:00,+0.745985+0.127348j
2021-01-04T12:34:59-08:00,+6.944651+0.127348j
2021-01-04T12:38:55-08:00,+0.745985+0.127348j
2021-01-04T12:51:35-08:00,+6.944651+0.127348j
2021-01-04T12:55:31-08:00,+0.745985+0.127348j
2021-01-04T13:00:00-08:00,+0.682785+0.117455j
2021-01-04T13:16:56-08:00,+7.294950+0.117455j
2021-01-04T13:19:56-08:00,+0.682785+0.117455j
2021-01-04T13:38:47-08:00,+7.294950+0.117455j
2021-01-04T13:41:49-08:00,+0.682785+0.117455j
2021-01-04T14:00:00-08:00,+7.402905+0.108059j
2021-01-04T14:02:45-08:00,+0.615768+0.108059j
2021-01-04T14:26:24-08:00,+7.402905+0.108059j
2021-01-04T14:29:11-08:00,+0.615768+0.108059j
2021-01-04T14:50:31-08:00,+7.402905+0.108059j
2021-01-04T14:53:19-08:00,+0.615768+0.108059j
2021-01-04T15:00:00-08:00,+0.612417+0.111965j
2021-01-04T15:20:27-08:00,+7.572575+0.111965j
