timestamp,measured_real_energy_delta
2021-01-01T03:43:00-07:00,+13689.7
2021-01-01T03:44:00-07:00,+13977.2
2021-01-01T03:45:00-07:00,+14159.9
2021-01-01T03:46:00-07:00,+14393.1
2021-01-01T03:47:00-07:00,+14553.1
2021-01-01T03:48:00-07:00,+14672.8
2021-01-01T03:49:00-07:00,+14659.3
2021-01-01T03:50:00-07:00,+14258.6
2021-01-01T03:51:00-07:00,+14009.8
2021-01-01T03:52:00-07:00,+13463
2021-01-01T03:53:00-07:00,+13149.3
2021-01-01T03:54:00-07:00,+13150
2021-01-01T03:55:00-07:00,+12864.3
2021-01-01T03:56:00-07:00,+12884.5
2021-01-01T03:57:00-07:00,+13032.1
2021-01-01T03:58:00-07:00,+13075.1
2021-01-01T03:59:00-07:00,+13052.6
2021-01-01T04:00:00-07:00,+13044.9
2021-01-01T04:01:00-07:00,+13073.5
2021-01-01T04:02:00-07:00,+13423.7
2021-01-01T04:03:00-07:00,+13571.6
2021-01-01T04:04:00-07:00,+13646
2021-01-01T04:05:00-07:00,+12956
2021-01-01T04:06:00-07:00,+12375.8
2021-01-01T04:07:00-07:00,+12758
2021-01-01T04:08:00-07:00,+13123.1
2021-01-01T04:09:00-07:00,+13433.6
2021-01-01T04:10:00-07:00,+13480.3
2021-01-01T04:11:00-07:00,+12929.8
2021-01-01T04:12:00-07:00,+12730.1
2021-01-01T04:13:00-07:00,+12807.5
2021-01-01T04:14:00-07:00,+12681.5
2021-01-01T04:15:00-07:00,+13011.7
2021-01-01T04:16:00-07:00,+13221.9
2021-01-01T04:17:00-07:00,+13313.7
2021-01-01T04:18:00-07:00,+13316.5
2021-01-01T04:19:00-07:00,+13317.6
2021-01-01T04:20:00-07:00,+13318.6
2021-01-01T04:21:00-07:00,+13309.3
2021-01-01T04:22:00-07:00,+13428.6
2021-01-01T04:23:00-07:00,+12905.6
2021-01-01T04:24:00-07:00,+12705.9
2021-01-01T04:25:00-07:00,+12916.2
2021-01-01T04:26:00-07:00,+13162.1
2021-01-01T04:27:00-07:00,+13586.3
2021-01-01T04:28:00-07:00,+13511.3
2021-01-01T04:29:00-07:00,+13180.2
2021-01-01T04:30:00-07:00,+13181.3
2021-01-01T04:31:00-07:00,+13108.3
2021-01-01T04:32:00-07:00,+12771.7
2021-01-01T04:33:00-07:00,+12946.7
2021-01-01T04:34:00-07:00,+12947.9
2021-01-01T04:35:00-07:00,+12959.4
2021-01-01T04:36:00-07:00,+13439.6
2021-01-01T04:37:00-07:00,+13440.7
2021-01-01T04:38:00-07:00,+13441.9
2021-01-01T04:39:00-07:00,+13107.2
2021-01-01T04:40:00-07:00,+13234.9
2021-01-01T04:41:00-07:00,+13236.1
2021-01-01T04:42:00-07:00,+13237.2
2021-01-01T04:43:00-07:00,+13534.6
2021-01-01T04:44:00-07:00,+13535.8
2021-01-01T04:45:00-07:00,+13537
2021-01-01T04:46:00-07:00,+13388.1
2021-01-01T04:47:00-07:00,+13389.3
2021-01-01T04:48:00-07:00,+13557.1
2021-01-01T04:49:00-07:00,+13558.3
2021-01-01T04:50:00-07:00,+13023.2
2021-01-01T04:51:00-07:00,+12941.4
2021-01-01T04:52:00-07:00,+13068.8
2021-01-01T04:53:00-07:00,+13070
2021-01-01T04:54:00-07:00,+13310.3
2021-01-01T04:55:00-07:00,+13136.7
2021-01-01T04:56:00-07:00,+12787.2
2021-01-01T04:57:00-07:00,+12539
2021-01-01T04:58:00-07:00,+12064.4
2021-01-01T04:59:00-07:00,+11597.6
2021-01-01T05:00:00-07:00,+11287.6
2021-01-01T05:01:00-07:00,+11348.6
2021-01-01T05:02:00-07:00,+10840
2021-01-01T05:03:00-07:00,+11055.8
2021-01-01T05:04:00-07:00,+11224.8
2021-01-01T05:05:00-07:00,+11301.7
2021-01-01T05:06:00-07:00,+11111.2
2021-01-01T05:07:00-07:00,+10878
2021-01-01T05:08:00-07:00,+11006
2021-01-01T05:09:00-07:00,+11008.2
2021-01-01T05:10:00-07:00,+11186.5
2021-01-01T05:11:00-07:00,+11347.4
2021-01-01T05:12:00-07:00,+11440.5
2021-01-01T05:13:00-07:00,+11442.7
2021-01-01T05:14:00-07:00,+11195.4
2021-01-01T05:15:00-07:00,+10996.9
2021-01-01T05:16:00-07:00,+11083
2021-01-01T05:17:00-07:00,+10683.9
2021-01-01T05:18:00-07:00,+10485.4
2021-01-01T05:19:00-07:00,+10664.3
2021-01-01T05:20:00-07:00,+10783.3
2021-01-01T05:21:00-07:00,+11204.4
2021-01-01T05:22:00-07:00,+10880.6
2021-01-01T05:23:00-07:00,+10882.8
2021-01-01T05:24:00-07:00,+10885.1
2021-01-01T05:25:00-07:00,+10686.6
2021-01-01T05:26:00-07:00,+10839.8
2021-01-01T05:27:00-07:00,+10749
2021-01-01T05:28:00-07:00,+10751.2
2021-01-01T05:29:00-07:00,+10637.1
2021-01-01T05:30:00-07:00,+10639.3
2021-01-01T05:31:00-07:00,+10726
2021-01-01T05:32:00-07:00,+10527.5
2021-01-01T05:33:00-07:00,+10605.4
2021-01-01T05:34:00-07:00,+10607.7
2021-01-01T05:35:00-07:00,+10766.2
2021-01-01T05:36:00-07:00,+10768.4
2021-01-01T05:37:00-07:00,+10654.5
2021-01-01T05:38:00-07:00,+10656.7
2021-01-01T05:39:00-07:00,+10458.3
2021-01-01T05:40:00-07:00,+10335.8
2021-01-01T05:41:00-07:00,+10413.8
2021-01-01T05:42:00-07:00,+10014.6
2021-01-01T05:43:00-07:00,+9816.13
2021-01-01T05:44:00-07:00,+9996.72
2021-01-01T05:45:00-07:00,+10123.6
2021-01-01T05:46:00-07:00,+10295.5
2021-01-01T05:47:00-07:00,+10422.4
2021-01-01T05:48:00-07:00,+10393.5
2021-01-01T05:49:00-07:00,+10146.1
2021-01-01T05:50:00-07:00,+9797.58
2021-01-01T05:51:00-07:00,+9924.31
2021-01-01T05:52:00-07:00,+9861.41
2021-01-01T05:53:00-07:00,+9948.63
2021-01-01T05:54:00-07:00,+10016.4
2021-01-01T05:55:00-07:00,+10103.7
2021-01-01T05:56:00-07:00,+10171.6
2021-01-01T05:57:00-07:00,+10173.8
2021-01-01T05:58:00-07:00,+9975.34
2021-01-01T05:59:00-07:00,+9977.55
2021-01-01T06:00:00-07:00,+9779.06
2021-01-01T06:01:00-07:00,+10192
2021-01-01T06:02:00-07:00,+9868.5
2021-01-01T06:03:00-07:00,+9869.99
2021-01-01T06:04:00-07:00,+9947.95
2021-01-01T06:05:00-07:00,+9548.12
2021-01-01T06:06:00-07:00,+9626.15
2021-01-01T06:07:00-07:00,+9713.13
2021-01-01T06:08:00-07:00,+9714.75
2021-01-01T06:09:00-07:00,+9792.92
2021-01-01T06:10:00-07:00,+9880.04
2021-01-01T06:11:00-07:00,+9881.74
2021-01-01T06:12:00-07:00,+9883.45
2021-01-01T06:13:00-07:00,+9635.65
2021-01-01T06:14:00-07:00,+9438.47
2021-01-01T06:15:00-07:00,+9440.22
2021-01-01T06:16:00-07:00,+9442
2021-01-01T06:17:00-07:00,+9604.31
2021-01-01T06:18:00-07:00,+9405.46
2021-01-01T06:19:00-07:00,+9407.32
2021-01-01T06:20:00-07:00,+9409.19
2021-01-01T06:21:00-07:00,+9411.08
2021-01-01T06:22:00-07:00,+9412.98
2021-01-01T06:23:00-07:00,+9500.64
2021-01-01T06:24:00-07:00,+9301.91
2021-01-01T06:25:00-07:00,+9303.88
2021-01-01T06:26:00-07:00,+9305.86
2021-01-01T06:27:00-07:00,+9107.18
2021-01-01T06:28:00-07:00,+9186.1
2021-01-01T06:29:00-07:00,+9188.15
2021-01-01T06:30:00-07:00,+8940.69
2021-01-01T06:31:00-07:00,+9019.74
2021-01-01T06:32:00-07:00,+8821.17
2021-01-01T06:33:00-07:00,+8823.31
2021-01-01T06:34:00-07:00,+8719.74
2021-01-01T06:35:00-07:00,+8721.94
2021-01-01T06:36:00-07:00,+8801.22
2021-01-01T06:37:00-07:00,+8803.47
2021-01-01T06:38:00-07:00,+8882.86
2021-01-01T06:39:00-07:00,+8885.16
2021-01-01T06:40:00-07:00,+8887.49
2021-01-01T06:41:00-07:00,+8889.82
2021-01-01T06:42:00-07:00,+8892.18
2021-01-01T06:43:00-07:00,+8693.86
2021-01-01T06:44:00-07:00,+8696.25
2021-01-01T06:45:00-07:00,+8698.66
2021-01-01T06:46:00-07:00,+8701.08
2021-01-01T06:47:00-07:00,+8703.51
2021-01-01T06:48:00-07:00,+8792.33
2021-01-01T06:49:00-07:00,+8794.82
2021-01-01T06:50:00-07:00,+8797.34
2021-01-01T06:51:00-07:00,+8799.87
2021-01-01T06:52:00-07:00,+8802.42
2021-01-01T06:53:00-07:00,+8804.98
2021-01-01T06:54:00-07:00,+8807.57
2021-01-01T06:55:00-07:00,+8810.16
2021-01-01T06:56:00-07:00,+8812.78
2021-01-01T06:57:00-07:00,+8815.41
2021-01-01T06:58:00-07:00,+8818.06
2021-01-01T06:59:00-07:00,+8820.73
2021-01-01T07:00:00-07:00,+8823.42
2021-01-01T07:01:00-07:00,+9306.94
2021-01-01T07:02:00-07:00,+9310.29
2021-01-01T07:03:00-07:00,+9313.63
2021-01-01T07:04:00-07:00,+9316.97
2021-01-01T07:05:00-07:00,+9320.3
2021-01-01T07:06:00-07:00,+9323.63
2021-01-01T07:07:00-07:00,+9326.96
2021-01-01T07:08:00-07:00,+9330.28
2021-01-01T07:09:00-07:00,+9333.61
2021-01-01T07:10:00-07:00,+9336.92
2021-01-01T07:11:00-07:00,+9340.24
2021-01-01T07:12:00-07:00,+9343.55
2021-01-01T07:13:00-07:00,+9346.85
2021-01-01T07:14:00-07:00,+9350.16
2021-01-01T07:15:00-07:00,+9353.46
2021-01-01T07:16:00-07:00,+9356.75
2021-01-01T07:17:00-07:00,+9360.04
2021-01-01T07:18:00-07:00,+9363.33
2021-01-01T07:19:00-07:00,+9366.62
2021-01-01T07:20:00-07:00,+9369.9
2021-01-01T07:21:00-07:00,+9373.18
2021-01-01T07:22:00-07:00,+9376.45
2021-01-01T07:23:00-07:00,+9379.72
2021-01-01T07:24:00-07:00,+9382.99
2021-01-01T07:25:00-07:00,+9386.25
2021-01-01T07:26:00-07:00,+9389.51
2021-01-01T07:27:00-07:00,+9392.77
2021-01-01T07:28:00-07:00,+9396.02
2021-01-01T07:29:00-07:00,+9399.27
2021-01-01T07:30:00-07:00,+9402.52
2021-01-01T07:31:00-07:00,+9347.23
2021-01-01T07:32:00-07:00,+9350.45
2021-01-01T07:33:00-07:00,+9353.66
2021-01-01T07:34:00-07:00,+9356.87
2021-01-01T07:35:00-07:00,+9360.07
2021-01-01T07:36:00-07:00,+9354.09
2021-01-01T07:37:00-07:00,+9357.28
2021-01-01T07:38:00-07:00,+9360.47
2021-01-01T07:39:00-07:00,+9363.66
2021-01-01T07:40:00-07:00,+9366.84
2021-01-01T07:41:00-07:00,+9437.99
2021-01-01T07:42:00-07:00,+9441.19
2021-01-01T07:43:00-07:00,+9444.39
2021-01-01T07:44:00-07:00,+9379.54
2021-01-01T07:45:00-07:00,+9382.7
2021-01-01T07:46:00-07:00,+9385.86
2021-01-01T07:47:00-07:00,+9389.02
2021-01-01T07:48:00-07:00,+9333.25
2021-01-01T07:49:00-07:00,+9336.38
2021-01-01T07:50:00-07:00,+9339.5
2021-01-01T07:51:00-07:00,+9342.62
2021-01-01T07:52:00-07:00,+9345.74
2021-01-01T07:53:00-07:00,+9407.89
2021-01-01T07:54:00-07:00,+9411.03
2021-01-01T07:55:00-07:00,+9345.81
2021-01-01T07:56:00-07:00,+9348.91
2021-01-01T07:57:00-07:00,+9352.01
2021-01-01T07:58:00-07:00,+9355.1
2021-01-01T07:59:00-07:00,+9426.64
2021-01-01T08:00:00-07:00,+9429.75
2021-01-01T08:01:00-07:00,+9573.05
2021-01-01T08:02:00-07:00,+9505.96
2021-01-01T08:03:00-07:00,+9448.18
2021-01-01T08:04:00-07:00,+9381.15
2021-01-01T08:05:00-07:00,+9382.69
2021-01-01T08:06:00-07:00,+9384.29
2021-01-01T08:07:00-07:00,+9385.94
2021-01-01T08:08:00-07:00,+9378.35
2021-01-01T08:09:00-07:00,+9380.1
2021-01-01T08:10:00-07:00,+9381.9
2021-01-01T08:11:00-07:00,+9383.76
2021-01-01T08:12:00-07:00,+9385.67
2021-01-01T08:13:00-07:00,+9387.62
2021-01-01T08:14:00-07:00,+9389.63
2021-01-01T08:15:00-07:00,+9322.98
2021-01-01T08:16:00-07:00,+9245.27
2021-01-01T08:17:00-07:00,+9119.21
2021-01-01T08:18:00-07:00,+9052.58
2021-01-01T08:19:00-07:00,+9112.45
2021-01-01T08:20:00-07:00,+9114.69
2021-01-01T08:21:00-07:00,+9105.89
2021-01-01T08:22:00-07:00,+9316.55
2021-01-01T08:23:00-07:00,+9298.56
2021-01-01T08:24:00-07:00,+9369.96
2021-01-01T08:25:00-07:00,+9176.88
2021-01-01T08:26:00-07:00,+9030.45
2021-01-01T08:27:00-07:00,+9023.67
2021-01-01T08:28:00-07:00,+9026.27
2021-01-01T08:29:00-07:00,+8969.27
2021-01-01T08:30:00-07:00,+8673.57
2021-01-01T08:31:00-07:00,+8713.64
2021-01-01T08:32:00-07:00,+8796.56
2021-01-01T08:33:00-07:00,+8719.08
2021-01-01T08:34:00-07:00,+8652.73
2021-01-01T08:35:00-07:00,+8448.04
2021-01-01T08:36:00-07:00,+8620.88
2021-01-01T08:37:00-07:00,+8722.92
2021-01-01T08:38:00-07:00,+8624.95
2021-01-01T08:39:00-07:00,+8717.77
2021-01-01T08:40:00-07:00,+8449.48
2021-01-01T08:41:00-07:00,+8510.66
2021-01-01T08:42:00-07:00,+8303.87
2021-01-01T08:43:00-07:00,+8196.34
2021-01-01T08:44:00-07:00,+8049.34
2021-01-01T08:45:00-07:00,+7800.99
2021-01-01T08:46:00-07:00,+7614.3
2021-01-01T08:47:00-07:00,+8067.96
2021-01-01T08:48:00-07:00,+7950.86
2021-01-01T08:49:00-07:00,+7472.74
2021-01-01T08:50:00-07:00,+7366.54
2021-01-01T08:51:00-07:00,+7241.37
2021-01-01T08:52:00-07:00,+7084.22
2021-01-01T08:53:00-07:00,+6896.81
2021-01-01T08:54:00-07:00,+7029.71
2021-01-01T08:55:00-07:00,+7334.34
2021-01-01T08:56:00-07:00,+7278.86
2021-01-01T08:57:00-07:00,+7612.44
2021-01-01T08:58:00-07:00,+7795.34
2021-01-01T08:59:00-07:00,+7717.62
2021-01-01T09:00:00-07:00,+7942.37
2021-01-01T09:01:00-07:00,+7943.11
2021-01-01T09:02:00-07:00,+7755.1
2021-01-01T09:03:00-07:00,+7597.11
2021-01-01T09:04:00-07:00,+7753.54
2021-01-01T09:05:00-07:00,+7710.74
2021-01-01T09:06:00-07:00,+7066.2
2021-01-01T09:07:00-07:00,+6462.38
2021-01-01T09:08:00-07:00,+6703.68
2021-01-01T09:09:00-07:00,+6324.92
2021-01-01T09:10:00-07:00,+5995.19
2021-01-01T09:11:00-07:00,+5825.27
2021-01-01T09:12:00-07:00,+5979.51
2021-01-01T09:13:00-07:00,+6114.8
2021-01-01T09:14:00-07:00,+6556.01
2021-01-01T09:15:00-07:00,+6567.81
2021-01-01T09:16:00-07:00,+7048.52
2021-01-01T09:17:00-07:00,+7480.09
2021-01-01T09:18:00-07:00,+7237.66
2021-01-01T09:19:00-07:00,+6741.47
2021-01-01T09:20:00-07:00,+6789.47
2021-01-01T09:21:00-07:00,+6607.42
2021-01-01T09:22:00-07:00,+5957.55
2021-01-01T09:23:00-07:00,+5645.29
2021-01-01T09:24:00-07:00,+4939.96
2021-01-01T09:25:00-07:00,+4657.26
2021-01-01T09:26:00-07:00,+4763.79
2021-01-01T09:27:00-07:00,+5023.11
2021-01-01T09:28:00-07:00,+4726.56
2021-01-01T09:29:00-07:00,+5368.88
2021-01-01T09:30:00-07:00,+5751.31
2021-01-01T09:31:00-07:00,+6134.34
2021-01-01T09:32:00-07:00,+6283.25
2021-01-01T09:33:00-07:00,+6025.54
2021-01-01T09:34:00-07:00,+6308.54
2021-01-01T09:35:00-07:00,+6407.32
2021-01-01T09:36:00-07:00,+5839.91
2021-01-01T09:37:00-07:00,+5615.72
2021-01-01T09:38:00-07:00,+4737.14
2021-01-01T09:39:00-07:00,+4408.42
2021-01-01T09:40:00-07:00,+4381.32
2021-01-01T09:41:00-07:00,+4352.4
2021-01-01T09:42:00-07:00,+4344.85
2021-01-01T09:43:00-07:00,+4306.02
2021-01-01T09:44:00-07:00,+4818.75
2021-01-01T09:45:00-07:00,+5134.54
2021-01-01T09:46:00-07:00,+4927.92
2021-01-01T09:47:00-07:00,+4962.01
2021-01-01T09:48:00-07:00,+5420.42
2021-01-01T09:49:00-07:00,+5446.84
2021-01-01T09:50:00-07:00,+5239.82
2021-01-01T09:51:00-07:00,+4717.85
2021-01-01T09:52:00-07:00,+5119.85
2021-01-01T09:53:00-07:00,+4732.93
2021-01-01T09:54:00-07:00,+4284.1
2021-01-01T09:55:00-07:00,+3801.24
2021-01-01T09:56:00-07:00,+4225.42
2021-01-01T09:57:00-07:00,+3828.4
2021-01-01T09:58:00-07:00,+4106.81
2021-01-01T09:59:00-07:00,+4215.62
2021-01-01T10:00:00-07:00,+4269.45
2021-01-01T10:01:00-07:00,+4437.89
2021-01-01T10:02:00-07:00,+4135.28
2021-01-01T10:03:00-07:00,+4505.75
2021-01-01T10:04:00-07:00,+4528.85
2021-01-01T10:05:00-07:00,+4661.04
2021-01-01T10:06:00-07:00,+4696.1
2021-01-01T10:07:00-07:00,+4452.38
2021-01-01T10:08:00-07:00,+4447.03
2021-01-01T10:09:00-07:00,+4216.16
